id,gender,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72
810100107,male,-261.4853637690574,120.25721646830644,-48.3513848529216,35.96909310660475,-20.09453969255668,-5.476782375177136,-19.09023037970094,-21.0583538149723,-11.804390022945643,-15.689676055567809,-9.982540941299355,-11.22329561603574,-11.023042311784604,1411.1929914464902,1152.1180314471335,30.493816149429215,14.994230947482631,17.971304268072835,16.004981114461277,17.8637004085962,30.178359451092632,38.112845542800244,0.1303525700600794,0.0504549967380684,-77.46699142456055,218.51817321777344,34.758811950683594,125.00204849243164,35.8672981262207,52.59768295288086,35.9858283996582,36.65049934387207,30.309151649475098,26.785475730896,21.404325485229492,22.302571296691895,22.88159942626953,4091.099539997322,2228.5667066841206,61.22517523676718,38.52284030931524,40.320750715960536,32.14139302253881,33.46083408465993,58.59509670567464,61.113205052878925,0.527587890625,0.2312134578824043,85.92901033212448,45.97745044109964,27.190470344510402,28.806646240079274,19.913296460770276,16.482986410180143,17.8781978540204,17.432239426848376,13.166344817098409,13.481449351812987,10.109563548942194,9.32553546623658,11.237130205105252,597.727526569921,259.59635016276303,6.220488347216094,5.338248287933444,5.435911898607097,3.5165165462765717,3.1199649920609818,8.114711864863251,6.854468422020226,0.0813093769473349,0.03744595594740645
810100130,male,-413.3683671828495,107.61389762074202,-17.178678865114176,11.23075568142497,-19.08792076766347,-15.970928967147483,-15.297444097179927,-20.606564195932375,-13.600338777141445,-13.332568526482632,-10.2731347751685,-6.464611883003785,-8.560618177956723,1121.7015441165918,954.7781790247361,31.919626819936262,17.82107796456044,20.462509006870658,18.268009993582165,19.644027467535352,38.991336868730315,29.407245740580137,0.09915003998290961,0.019071517186315598,-178.46600341796875,210.24900817871094,74.22126007080078,112.80498504638672,43.92809867858887,51.66862487792969,34.1256217956543,30.710243225097656,23.22818660736084,32.354543685913086,25.29757308959961,27.68692111968994,26.436102867126465,4341.516208222145,2411.2110216383153,63.64753174856301,43.74119510703308,43.906348779711436,37.583369033150355,45.704187114195115,63.40262767469335,59.206830478693504,0.568115234375,0.143836073577404,102.02005787549075,56.55493575778825,31.063603505355317,28.910955637684598,20.20575145495811,16.17444489778361,15.68931532257989,16.994300887250184,13.01880618838437,12.284473522075293,10.83352012426083,8.83793596973517,10.425398518466878,543.657068162821,328.77642367727054,5.550870980848854,5.911119216150233,5.57470128746918,3.903604264129581,3.52472777631227,11.461565307852226,10.828205366123722,0.06469850360212215,0.0180940492542296
810100135,female,-413.46937829389987,101.41415511017077,-41.02962615899445,-6.608120057363782,-32.86877209031297,-30.02877869500828,-21.600294445640042,-13.226907337214726,-13.823794328095033,-18.0918976151044,-13.190559298823624,-12.315571560148591,-9.652549306088256,1242.7817499704154,979.379130421637,28.71480650167143,18.374208948019977,20.263405561874624,20.321912436566887,20.582528080659873,39.57734103610925,26.25177302036522,0.1172110518537804,0.02008094253457397,-184.91412862141928,207.3768564860026,61.109171549479164,99.09899139404297,39.47816721598307,30.76848793029785,33.65797996520996,35.76307169596354,33.57049306233724,19.37493832906087,27.76936149597168,23.862041473388672,21.684261957804363,4018.9690058798165,2234.4277813136573,67.71046715129567,46.140337932547446,46.208490797326164,40.65332245537587,41.96015814642208,63.04030169160285,60.68268813623792,0.5099283854166666,0.14242467035849887,90.28216788223376,46.24987972832758,39.563810570452375,27.59025980993378,21.522637165411066,19.862450135092427,14.525565416825367,14.653148377286925,12.21790164319191,9.626450379458374,9.939058379553279,9.954910375925868,8.027875280555548,523.9160022591572,316.5530462550482,6.815179303133758,6.5047518676824945,6.262396470561541,5.065591071368032,4.2229344633022485,11.562838681101162,10.791493058855245,0.0636520150030185,0.017462957800438533
810100150,male,-357.8638628430303,121.37341095487017,-13.725661667799697,-0.8057091980951165,-15.905262511677376,-16.64221275474063,-22.603211527145383,-14.75849826664986,-16.717901509971693,-13.237014616707716,-8.936920599596121,-9.887109145756448,-3.5812882295990107,1059.198053533522,988.5500810684564,30.437687290651077,17.66478213578956,20.219157319719606,17.784014738850704,19.052419785611377,28.07589063237413,34.596219218990264,0.09731278782735325,0.03170123152491507,-135.05737113952637,209.57542037963867,52.11329650878906,94.20728492736818,35.285221099853516,38.69330406188965,26.117785930633545,36.84344244003296,21.566298961639404,29.511655807495117,26.082923889160156,19.576873302459717,28.205371379852295,4131.3693896338555,2266.476943075474,65.96734178341802,43.64069348992807,46.384448369089895,39.15626332199098,38.88230546088172,57.81520438688824,59.4349956176011,0.5390625,0.2058227509260177,70.30703782425653,40.34119911464836,23.828761633776907,26.65309074857886,19.00895728225248,15.892984781497217,16.66586940816012,12.725776512723249,12.503088972608825,11.037419456808715,8.503313972349185,8.441585589276166,8.217019437026037,490.09212496926034,302.49528506022904,5.696347413003034,6.308147310891625,5.843847768086966,4.448355049808184,3.730732245027013,8.89852054297672,9.98239318131875,0.05985966979310965,0.027460956640432403
810100168,female,-447.88952011117783,103.56759523644774,-13.235332449958316,-2.03148850895117,-33.287583749631196,-38.86149032477114,-28.352322950485853,-16.28897077206514,-11.624289392519874,-15.64960983375638,-16.3404737103427,-6.903394546065289,-13.760146337164713,1137.878658963579,943.6187777491357,28.741427883010136,18.83403510232495,20.343148110495857,20.589510685770662,21.241597380852834,33.64115493125284,34.962446645333365,0.10957645587905368,0.015958519090362375,-237.5208854675293,209.02884674072266,83.44958877563477,97.48210525512695,33.0216064453125,36.46008825302124,25.423331260681152,35.135783672332764,31.068418502807617,22.39994764328003,21.245413303375244,31.16132116317749,19.206708431243896,4680.4158269516865,2540.466027225467,65.1515786503487,44.12674422655232,44.27460689528737,38.87252739332355,48.219123154186875,62.112209236454184,63.7853662816695,0.6004638671875,0.10891247540712352,71.98927814981516,47.62518287222908,38.629705138917586,28.30348715072972,22.214584897100096,21.965181680894553,16.25453157700403,15.04401187991497,13.059367917515312,11.288256323685754,10.935887057264763,9.851164155275791,9.283600925126931,627.4303760004166,390.6303507090457,6.923008855524715,6.061344233560124,5.689726973856703,4.697506720261031,4.641828927158694,11.40455816658566,11.170606694731088,0.06937868152852045,0.013655139637622826
810100193,female,-428.5240872377532,118.95684119319677,-18.56204999368023,25.12044019633376,-26.903671870452275,-35.963733211827275,-27.079376737613497,-13.101573667469847,-20.693654200003103,-16.046625201869603,-9.28646090605303,-13.095862571503135,-8.894921369588317,1106.242893755701,1024.9761885301364,31.581752633794174,17.407755515746345,20.228207958752208,19.182303078546802,19.68307971782813,34.52021272883768,29.822054251712196,0.0887582100226192,0.013381753450509699,-237.2169418334961,204.2868041992187,58.6989631652832,106.32054138183594,26.12173557281494,24.359682083129883,15.809241741895676,28.990750312805176,18.762687683105465,24.000590324401855,22.07044792175293,22.049789428710938,20.999695777893066,3556.3337121461846,2308.2693726886037,65.41725799385067,42.36714591900426,40.388240461232115,35.103419631611494,38.79574975483557,58.63278362272126,59.361541545820884,0.40283203125,0.06812065467238425,53.24924166298977,33.8684683525385,28.56622824467287,25.439228766212175,16.09077440832664,18.899481021336427,13.641036195940707,13.608689038701142,11.54010180542703,9.626737476702067,8.819939584521286,8.589097363889639,8.077730180983387,472.28331201488766,310.80312817076936,5.828079751492382,5.15889651052132,5.0965919000707665,4.123038669382417,3.624962073528324,9.371395296995619,10.74621714577087,0.04952869086390275,0.0079392818238012
810100198,male,-308.23995659543374,118.35685366885171,-50.985554414812405,28.843171971620166,-30.919854029286,-31.091915112056896,-15.621693217778992,-29.522250344965613,-14.926057154530156,-10.354533747296626,-9.569650387898873,-9.458857869885561,-11.87893748058768,1255.384059444645,1014.5829313017897,33.19329239858218,19.092420970243836,21.331089922367635,18.355488011805953,19.3121079651081,36.97672226259903,32.350111425824785,0.10705500375486289,0.0531440870962385,-155.10400899251303,215.6424560546875,49.889479319254555,143.908935546875,36.65951792399088,39.949414571126304,43.31251780192057,25.932261149088543,28.854136149088543,35.472487131754555,26.373825073242188,23.791179656982422,21.451396942138672,3838.175540563345,2168.709050462199,73.95988537999615,44.61060958888449,47.85398538309454,38.01564154053343,37.99221381988567,62.84051101569107,59.86943260419781,0.45556640625,0.16876415411631263,75.06038596773122,41.62613076435337,33.06742869676537,35.9092235684844,22.215096175010135,19.078962832263844,17.701375587400143,16.66585192500634,14.953006901939375,13.495686208461647,9.670805988716966,9.485579985091313,10.260552987651037,493.32977335831055,264.20862332949235,5.583486327939014,6.081206191198149,5.9866223792100195,4.37545417900033,3.511850960408095,11.34000165212984,9.731767471728887,0.06137990669310773,0.03538803769018654
810100206,male,-384.99438000417,131.92199532345552,-1.8679858528885724,-8.67011653117896,-19.226379860928258,-26.246224923422243,-22.528828695620042,-21.990495988847588,-18.589283027954295,-11.908135119462173,-8.13408466990427,-9.937886942458999,-8.353448211368496,894.1267429280815,770.7584597812033,31.353721985267,18.02465766603631,20.55537240563403,17.860026075345093,18.03862984411228,34.66306952913598,26.100442276001395,0.0861938243783115,0.03131925053986005,-164.22235870361328,234.69964599609375,80.05197143554688,84.32574462890625,27.941750526428223,20.77603244781494,19.87273120880127,11.394026756286621,17.473193645477295,23.05926513671875,22.47620677947998,16.48213529586792,13.931470394134521,3329.3414468468127,2195.614346704978,64.51282034935241,40.60178406306499,45.47630588361609,38.68800914696688,34.7611068818736,60.296543559556156,57.02672222791841,0.430419921875,0.2164718508720398,64.66141284333924,47.25195412027294,28.469835525776418,27.573271011142374,16.95966012580726,14.09240985207137,12.261693059883441,11.14480354217264,11.034311776904861,10.833795193834558,9.225440205409157,7.773915550969688,7.6193115983985535,453.39566937405357,330.7945635662642,5.93130375107053,6.3117405371881965,5.980711439503573,4.293762080164454,3.10472097817844,9.331158473599945,9.610206763256055,0.04726617929194335,0.03030853863868005
810100217,male,-446.74567316125473,97.91951734388712,-30.127569024123137,16.27218774277655,-12.66221439012266,-16.596783452213757,-18.689203951321947,-25.96690061006675,-21.644293662149444,-10.897004287650716,-13.810016085040157,-13.707276443940012,-10.542464754471373,1338.8264933006983,1051.0591044120843,31.482049512872713,17.681054216447322,20.718939247114967,18.28538570282183,18.688457608861228,38.239179865602104,26.96147039411323,0.1239677625503758,0.012335754879861799,-177.86609649658203,235.42950439453125,75.38278198242188,135.8321304321289,62.02931213378906,63.984130859375,43.693992614746094,51.22207450866699,27.120651245117188,35.15298080444336,26.60225772857666,22.42517375946045,22.240449905395508,4619.493138601354,2360.4652886572926,71.5465478365171,42.60256776210039,50.293650653869946,40.220557978034265,34.65772926368958,63.45559163956466,59.715288474622824,0.634765625,0.07982431352138515,98.57055817705097,54.1456822900151,36.138906260055606,35.024883225442196,24.370157578452858,20.70498608230459,18.201442226093395,20.211229202825244,15.762854618768955,14.341365758627003,11.616781365179365,10.834810158396293,10.51385671740389,688.0880761083282,330.7234764235529,5.318464906037567,6.5309568103610065,6.29607066148041,4.701935047097043,3.5762575350137142,11.72869310839063,11.502035352371198,0.0847734091905243,0.0104105328784063
810100222,female,-421.7192096326708,112.37600943193044,-17.795704352854305,-7.557978658212221,-11.763122790751783,-32.7147975427899,-43.31700254859511,-19.40616602198655,-13.12084631779562,-13.35318406561731,-10.102602618252924,-8.211246080614794,-9.643524228525246,930.7777462908798,776.2808005096884,29.23611899870337,19.970287266551637,21.531864671313382,19.31932549513076,24.210566165864,36.100193761268365,25.45511465118204,0.0846738592702796,0.0254806330411731,-183.48622131347656,265.7462158203125,76.70970153808594,102.09060668945312,44.63459777832031,22.359901428222656,15.679590225219728,31.507164001464844,25.453792572021484,16.287208557128906,23.32962417602539,27.90624237060547,14.036731719970703,4193.961218536911,2326.6187457951314,60.50383921118,46.33119878574448,44.86409475658618,38.69986593926359,54.69306226532803,62.50268827525844,59.50808887030055,0.52294921875,0.1321424692869186,88.45206044964979,47.48781708559451,38.13159635772388,27.9354027950711,16.950271041540102,20.806980725413297,18.919905080721783,14.004875025822097,13.536505502363704,10.200466733946245,8.949793829507435,8.760764099338054,7.710683954992109,431.8475099441352,310.78844139931243,6.889703027952906,6.865422854828901,6.291034569668611,4.5188771150469655,5.802847991277355,9.433247824788731,10.79682138306559,0.0489347636762446,0.0224761935751614
810100261,male,-434.76353103336606,87.30548517479662,-41.20591424411461,22.805589153588006,-8.861229905947463,-18.072196809559117,-19.342147790297528,-15.491520378626973,-5.1235100672905265,-12.627037393981789,-4.647754850624414,2.1861177974485813,-11.450673542857714,1461.1830312331197,1040.7308215073997,29.42828431789329,18.50649101017355,21.21232588068602,18.433553866657856,22.04874599221335,46.33404853417154,26.630030972306574,0.13720901969932678,0.016901817440655335,-133.3670399983724,200.29497782389322,63.00059127807617,145.3527628580729,58.376312255859375,48.35327911376953,36.8782107035319,57.12920633951823,38.994808197021484,32.48119990030924,34.023877461751304,39.563863118489586,31.2430903116862,4517.982525899976,2418.256546351194,65.31464448248289,43.96900728968087,42.66904994613551,38.65003415406574,42.85331619382425,65.41486954386532,63.75657822340791,0.5948893229166666,0.14239825308322904,119.2321453605353,53.0203362614559,47.32473781201387,39.16898918259353,21.558716325028627,20.595699581072747,19.36045140521825,20.968726470006462,15.686905970136513,15.888349523597043,11.382992288144072,10.67820238488119,11.790155498889243,586.4043953615154,283.5506912363202,6.834716919361392,5.928400526449825,6.3470298485863355,4.499026806379228,5.063273249787906,11.538668221876378,12.112158858297782,0.07620687043167436,0.018807120234225667
810100268,female,-361.06056831574887,96.37219697328348,-50.38400619278423,2.086436873422411,-31.33719065612365,-23.490066832835574,-31.262737470672665,-31.314020126699305,-11.646541675120115,-15.621364325531884,-11.927631962838309,-9.942711989776404,-10.423626142320185,1363.5093666424614,1100.6954760871758,25.641259476339776,19.391996138269256,21.910165350550507,18.53806655068813,20.67532304161218,29.21640747138644,41.04566900922888,0.116725977378001,0.0281182619532649,-112.1856460571289,181.5266876220703,28.01137924194336,74.83096313476562,20.24855613708496,29.422399520874023,10.635982513427734,26.51231002807617,29.00888061523437,30.94957160949707,31.10406494140625,21.81019592285156,21.28988265991211,4362.513052333373,2263.1882668011285,59.217398090660325,43.43428333247953,42.9052147047004,35.58240084820764,38.2123500139233,58.30040038068096,61.544706274644255,0.587890625,0.2344485223293304,71.98542463568835,38.77637120714668,34.54719853745468,26.92607343768319,20.96863622598268,18.49606641274501,16.30886569785592,16.427989067892007,15.70588016972745,10.742002263122814,11.113217493776624,9.734603933508776,8.92618709539019,599.4581317896075,307.1548473610418,6.679079671868182,6.478927849048604,6.1616616999851095,4.552452097006754,4.006983420990914,7.395773985020628,7.440850235807762,0.0791242413516168,0.0255878527203863
